Average Amount/transaction/day,Transaction_amount,Is decli0ed,Total Number of declines/day,isForeig0Tra0sactio0,isHighRiskCou0tr1,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradule0t
252.6746617,6822.215866,0,0,0,0,0,0,0,0
753.3624657,6026.899726,0,0,0,0,0,0,0,0
237.0947881,5690.274914,0,0,0,0,0,0,0,0
244.6650887,489.3301774,0,0,0,0,0,0,0,0
975.8027201,21467.65984,0,0,0,0,0,0,0,0
187.7622807,1126.573684,0,0,0,0,0,0,0,0
139.4100002,4042.890006,0,0,0,0,0,0,0,0
203.9832406,2039.832406,0,5,0,0,0,0,0,0
702.2543681,4915.780577,0,5,1,0,0,0,0,0
613.3212585,8586.497619,0,0,0,0,0,0,0,0
282.7331153,8481.993459,0,3,0,0,0,0,0,0
15.74808882,393.7022205,0,0,0,0,0,0,0,0
749.148579,749.148579,0,0,0,0,0,0,0,0
876.4112039,15775.40167,0,0,0,0,0,0,0,0
742.1992012,22265.97604,0,0,0,0,0,0,0,0
53.24329132,851.8926611,0,4,1,0,995,755,3,0
936.975052,14054.62578,0,0,1,0,573,427,3,0
149.6940556,2993.881112,0,0,0,0,0,0,0,0
499.0132515,1996.053006,0,0,0,0,0,0,0,0
626.0463144,626.0463144,0,2,0,0,0,0,0,0
883.1437529,6182.00627,0,2,0,0,0,0,0,0
305.7907503,4586.861255,0,0,1,0,0,0,0,0
994.0327268,7952.261814,0,0,0,0,0,0,0,0
137.486374,2337.268358,0,0,0,0,0,0,0,0
509.2162974,2036.86519,0,0,0,0,0,0,0,0
950.4834443,0,0,0,1,0,0,0,0,0
688.6822174,12396.27991,0,6,0,0,0,0,0,0
813.5464204,24406.39261,0,0,0,0,0,0,0,0
303.0168416,4242.235782,0,1,0,0,0,0,0,0
983.1285117,29493.85535,0,0,0,0,0,0,0,0
506.5219712,5065.219712,0,1,0,0,0,0,0,0
546.8133117,7655.386364,0,2,0,0,0,0,0,0
991.7614737,23802.27537,0,0,0,0,0,0,0,0
401.6683618,803.3367236,0,0,0,0,0,0,0,0
546.08283,3822.57981,0,0,0,0,0,0,0,0
457.055871,8227.005678,0,0,0,0,0,0,0,0
103.8824773,2908.709364,0,0,0,0,0,0,0,0
740.8754621,740.8754621,0,0,0,0,0,0,0,0
702.2621434,4915.835004,0,0,0,0,0,0,0,0
856.7223795,5140.334277,0,0,0,0,0,0,0,0
901.2866353,9012.866353,0,0,1,0,0,0,0,0
109.2925332,2732.31333,0,0,0,0,0,0,0,0
701.9490781,14038.98156,0,0,0,0,0,0,0,0
149.7354304,3294.179469,0,0,0,0,0,0,0,0
704.4050034,6339.645031,0,0,1,0,0,0,0,0
553.0742426,10508.41061,0,0,0,0,0,0,0,0
393.6156081,1180.846824,0,0,0,0,0,0,0,0
570.1351637,14253.37909,0,0,0,0,0,0,0,0
300.9848671,6922.651943,0,5,0,0,0,0,0,0
834.7481757,8347.481757,0,0,0,0,0,0,0,0
413.6208331,1654.483332,0,0,0,0,0,0,0,0
205.4750336,4314.975706,0,0,0,0,0,0,0,0
973.9951828,7791.961462,0,0,0,0,0,0,0,0
737.3127039,5161.188927,0,0,0,0,0,0,0,0
197.2236411,3352.801899,0,0,0,0,0,0,0,0
498.4096808,6479.32585,0,0,0,0,0,0,0,0
790.0606709,12640.97073,0,0,0,0,0,0,0,0
729.1186295,16769.72848,0,2,0,0,0,0,0,0
739.5138263,4437.082958,0,5,0,0,0,0,0,0
464.1135044,5105.248548,0,0,0,0,0,0,0,0
144.9781481,2609.606666,0,0,0,0,0,0,0,0
763.3606921,13740.49246,0,0,0,0,0,0,0,0
683.8970056,0,0,6,0,0,0,0,0,0
319.5632222,8628.206999,0,0,0,0,0,0,0,0
382.4851302,3442.366172,0,0,0,0,0,0,0,0
636.1971932,19085.9158,0,0,0,0,0,0,0,0
820.6100398,1641.22008,0,0,1,0,0,0,0,0
213.5708592,1708.566874,0,6,0,0,0,0,0,0
374.9065072,3374.158565,0,0,1,0,0,0,0,0
887.0337656,8870.337656,0,0,0,0,0,0,0,0
747.8380854,19443.79022,0,0,0,0,0,0,0,0
987.6684847,28642.38606,0,6,0,0,0,0,0,0
794.0732474,1588.146495,0,0,0,0,0,0,0,0
946.4100885,20821.02195,0,0,0,0,0,0,0,0
740.4579494,11847.32719,0,0,0,0,0,0,0,0
437.2144388,10930.36097,0,0,0,0,0,0,0,0
87.00164745,2001.037891,0,0,0,0,0,0,0,0
406.0921598,3248.737278,0,0,0,0,0,0,0,0
620.1542529,7441.851035,0,0,0,0,0,0,0,0
611.2770644,7946.601837,0,0,0,0,0,0,0,0
944.257188,22662.17251,0,0,0,0,0,0,0,0
686.2116803,19900.13873,0,0,0,0,0,0,0,0
196.1517786,392.3035572,0,0,0,0,0,0,0,0
519.225184,8307.602944,0,0,1,0,0,0,0,0
666.795581,6001.160229,0,0,0,0,0,0,0,0
994.0300331,27832.84093,0,3,0,0,0,0,0,0
676.4091104,16233.81865,0,0,1,0,0,0,0,0
222.5657689,4451.315378,0,0,0,0,0,0,0,0
938.9729286,20657.40443,0,0,0,0,0,0,0,0
971.3908064,9713.908064,0,0,0,0,0,0,0,0
379.5881593,10628.46846,0,0,0,0,0,0,0,0
982.5278173,8842.750356,0,0,0,0,0,0,0,0
291.8095447,5544.381349,0,0,0,0,0,0,0,0
576.3926331,5187.533698,0,0,0,0,0,0,0,0
274.77949,7419.04623,0,0,0,0,0,0,0,0
482.1464634,13500.10098,0,3,0,0,0,0,0,0
337.3945797,3373.945797,0,0,0,0,0,0,0,0
249.6384758,1497.830855,0,6,0,0,0,0,0,0
366.9795976,733.9591952,0,0,0,0,0,0,0,0
471.5481603,3300.837122,0,0,0,0,0,0,0,0
332.8178626,998.4535878,0,0,0,0,0,0,0,0
929.9285374,25108.07051,0,0,0,0,0,0,0,0
312.2343024,936.7029072,0,0,0,0,0,0,0,0
832.9865649,2498.959695,0,0,1,0,0,0,0,0
576.8208908,12113.23871,0,0,0,0,0,0,0,0
464.5028606,8825.554351,0,3,1,0,0,0,0,0
172.9160547,2420.824766,0,0,0,0,0,0,0,0
504.7237824,8580.304301,0,0,1,0,0,0,0,0
938.1042664,8442.938398,0,0,0,0,0,0,0,0
828.5582392,13256.93183,0,0,0,0,0,0,0,0
939.1415782,0,0,0,0,0,0,0,0,0
663.1057935,18566.96222,0,2,0,0,640,233,2,0
678.0172298,0,0,0,0,0,0,0,0,0
248.2275604,1985.820483,0,0,0,0,0,0,0,0
531.1653219,531.1653219,0,0,0,0,0,0,0,0
925.5489351,925.5489351,0,0,0,0,0,0,0,0
740.1096974,2960.43879,0,0,0,0,0,0,0,0
752.8409699,7528.409699,0,0,0,0,0,0,0,0
295.2598634,5905.197268,0,0,0,0,0,0,0,0
477.7882786,7644.612458,0,0,1,0,0,0,0,0
137.2551472,3843.144122,0,0,0,0,0,0,0,0
843.3698769,18554.13729,0,5,0,0,0,0,0,0
777.8306429,7778.306429,0,0,0,0,0,0,0,0
577.4552657,16168.74744,0,0,0,0,0,0,0,0
148.0469177,2220.703766,0,1,0,0,0,0,0,0
196.3462093,1374.423465,0,0,0,0,0,0,0,0
806.9725803,23402.20483,0,0,0,0,0,0,0,0
389.330934,10901.26615,0,0,1,0,0,0,0,0
734.4362902,4406.617741,0,0,0,0,0,0,0,0
687.8850287,12381.93052,0,0,0,0,0,0,0,0
599.044758,599.044758,0,0,0,0,0,0,0,0
757.7115929,13638.80867,0,0,0,0,0,0,0,0
761.1493782,1522.298756,0,2,0,0,0,0,0,0
331.7625022,8625.825057,0,0,0,0,0,0,0,0
842.9595503,20231.02921,0,0,0,0,0,0,0,0
795.2273197,6361.818558,0,0,1,0,0,0,0,0
402.6697614,8456.064989,0,0,0,0,0,0,0,0
792.9257084,13479.73704,0,0,0,0,0,0,0,0
887.7767506,13316.65126,0,0,0,0,0,0,0,0
83.45065929,667.6052743,0,0,0,0,0,0,0,0
319.9701265,3839.641518,0,0,0,0,0,0,0,0
176.2424491,4229.818778,0,0,0,0,0,0,0,0
679.4976431,679.4976431,0,6,1,0,0,0,0,0
409.1657216,11047.47448,0,0,0,0,0,0,0,0
45.68842348,182.7536939,0,4,1,0,0,0,0,0
347.0468389,4164.562067,0,0,0,0,0,0,0,0
428.6583754,10716.45939,0,0,0,0,0,0,0,0
297.2167658,6241.552082,0,0,1,0,0,0,0,0
671.9434487,0,0,0,0,0,0,0,0,0
409.6118866,4096.118866,0,0,0,0,0,0,0,0
94.19410405,188.3882081,0,0,0,0,0,0,0,0
499.0101582,0,0,0,0,0,0,0,0,0
61.69317854,1480.636285,0,5,0,0,0,0,0,0
475.8661114,10469.05445,0,0,0,0,0,0,0,0
454.5172119,2727.103271,0,0,0,0,0,0,0,0
150.9392966,452.8178898,0,0,0,0,0,0,0,0
447.586003,11189.65008,0,0,0,0,957,797,1,0
482.8668788,13520.27261,0,0,1,0,0,0,0,0
63.06332468,63.06332468,0,0,0,0,0,0,0,0
241.5490722,2415.490722,0,0,0,0,0,0,0,0
192.5188491,5583.046624,0,4,0,0,0,0,0,0
96.48211401,2894.46342,0,0,0,0,0,0,0,0
347.528716,9035.746616,0,6,1,0,0,0,0,0
320.7080854,2244.956598,0,0,0,0,0,0,0,0
235.675787,5656.218888,0,0,0,0,0,0,0,0
636.2422785,12724.84557,0,0,0,0,0,0,0,0
103.7382823,2800.933622,0,0,0,0,869,860,2,0
165.7471801,3977.932322,0,0,0,0,0,0,0,0
952.4569628,26668.79496,0,0,0,0,0,0,0,0
362.5437062,1812.718531,0,0,0,0,0,0,0,0
466.1470194,1864.588078,0,0,0,0,0,0,0,0
271.1580416,5965.476915,0,1,0,0,0,0,0,0
859.7247103,21493.11776,0,0,0,0,0,0,0,0
478.605703,7657.691248,0,0,0,0,0,0,0,0
665.822582,19974.67746,0,0,0,0,0,0,0,0
528.3725897,11095.82438,0,1,0,0,0,0,0,0
407.6418321,3261.134657,0,0,0,0,0,0,0,0
581.9802791,13967.5267,0,6,0,0,0,0,0,0
780.7467332,22641.65526,0,0,0,0,0,0,0,0
867.6550582,0,0,0,0,0,0,0,0,0
491.7177185,1475.153156,0,0,0,0,0,0,0,0
935.6083939,16840.95109,0,0,0,0,0,0,0,0
782.6385798,14087.49444,0,0,0,0,819,781,2,0
767.7316802,6909.585122,0,2,0,0,0,0,0,0
993.6779944,6955.745961,0,0,0,0,0,0,0,0
399.2845893,9582.830143,0,0,1,0,0,0,0,0
19.99919832,0,0,0,0,0,0,0,0,0
327.814541,3933.774492,0,0,1,0,0,0,0,0
361.0894922,2888.715938,0,0,0,0,0,0,0,0
25.90777279,284.9855007,0,0,0,0,0,0,0,0
798.3811814,7983.811814,0,0,0,0,0,0,0,0
377.3526294,8679.110476,0,6,0,0,0,0,0,0
578.4845818,1156.969164,0,0,0,0,0,0,0,0
128.1284867,2434.441247,0,2,0,0,0,0,0,0
538.9855127,16169.56538,0,0,1,0,0,0,0,0
700.5249062,17513.12266,0,3,0,0,0,0,0,0
344.2157403,6540.099066,0,0,0,0,0,0,0,0
298.4430118,6864.189271,0,0,0,0,0,0,0,0
441.3837834,12358.74594,0,1,0,0,0,0,0,0
331.4031775,6628.06355,0,0,0,0,0,0,0,0
66.01062624,990.1593936,0,0,0,0,0,0,0,0
79.12766573,1740.808646,0,4,0,0,0,0,0,0
705.8051489,12704.49268,0,0,0,0,0,0,0,0
386.1048373,3861.048373,0,0,0,0,0,0,0,0
343.5877911,7902.519195,0,0,0,0,0,0,0,0
614.9411475,18448.23443,0,0,0,0,0,0,0,0
413.5055132,11991.65988,0,0,0,0,0,0,0,0
334.3731949,9696.822652,0,0,0,0,649,507,5,0
78.6672595,550.6708165,0,0,0,0,0,0,0,0
372.3301234,10425.24346,0,0,0,0,0,0,0,0
801.041493,10413.53941,0,0,1,0,0,0,0,0
312.6937942,312.6937942,0,5,0,0,0,0,0,0
947.6497539,16110.04582,0,0,0,0,0,0,0,0
133.1890406,1864.646568,0,0,0,0,0,0,0,0
770.2088163,11553.13224,0,0,1,0,0,0,0,0
828.0854789,9937.025747,0,0,0,0,0,0,0,0
957.7868699,24902.45862,0,0,0,0,0,0,0,0
723.4853938,20981.07642,0,0,0,0,0,0,0,0
360.1311219,7202.622438,0,0,0,0,0,0,0,0
747.7780271,20937.78476,0,0,0,0,862,152,5,0
789.1244922,15782.48984,0,0,0,0,0,0,0,0
808.2884546,21015.49982,0,0,0,0,0,0,0,0
82.14588804,0,0,5,0,0,0,0,0,0
321.9155294,321.9155294,0,0,0,0,0,0,0,0
383.0850226,10343.29561,0,0,0,0,0,0,0,0
586.858312,1760.574936,0,0,0,0,0,0,0,0
391.2900033,0,0,1,0,0,0,0,0,0
274.1921942,548.3843884,0,0,0,0,0,0,0,0
217.9660855,3051.525197,0,6,0,0,0,0,0,0
484.8371444,2909.022866,0,0,0,0,0,0,0,0
415.0945464,5811.32365,0,0,1,0,0,0,0,0
283.4325644,283.4325644,0,0,0,0,0,0,0,0
528.9062868,12164.8446,0,0,0,0,0,0,0,0
466.0624676,10719.43675,0,0,0,0,0,0,0,0
617.4644757,7409.573708,0,0,1,0,0,0,0,0
130.6059989,2742.725977,0,0,0,0,0,0,0,0
988.5118859,29655.35658,0,0,1,0,0,0,0,0
760.5005671,12168.00907,0,0,0,0,0,0,0,0
383.7247028,4988.421136,0,0,0,0,0,0,0,0
597.7680425,8368.752595,0,4,0,0,0,0,0,0
605.4737111,3027.368556,0,0,0,0,0,0,0,0
892.5977442,8033.379698,0,0,0,0,0,0,0,0
390.1079701,5461.511581,0,0,0,0,0,0,0,0
60.14242849,661.5667134,0,0,0,0,0,0,0,0
545.100349,16353.01047,0,0,0,0,0,0,0,0
520.7184145,1562.155244,0,0,1,0,0,0,0,0
992.2760834,18853.24558,0,0,0,0,0,0,0,0
606.9293056,10924.7275,0,0,0,0,0,0,0,0
772.1844585,8494.029044,0,0,0,0,0,0,0,0
347.0273801,2429.191661,0,0,1,0,0,0,0,0
823.9308066,18950.40855,0,0,0,0,0,0,0,0
777.4477581,4664.686549,0,0,0,0,0,0,0,0
943.6473198,10380.12052,0,0,0,0,0,0,0,0
961.6552077,26926.34582,0,0,0,0,0,0,0,0
171.5236198,1029.141719,0,2,0,0,0,0,0,0
632.4277385,1264.855477,0,0,0,0,0,0,0,0
758.5428636,15929.40014,0,0,1,0,0,0,0,0
841.0712877,5887.499014,0,0,0,0,0,0,0,0
21.17863641,63.53590923,0,1,0,0,859,845,3,0
234.5748482,1172.874241,0,0,0,0,0,0,0,0
142.4026221,4272.078663,0,2,1,0,0,0,0,0
805.380708,20939.89841,0,0,0,0,0,0,0,0
190.3188267,2093.507094,0,0,0,0,0,0,0,0
979.4867996,13712.81519,0,0,0,0,0,0,0,0
378.4951729,1892.475865,0,5,0,0,0,0,0,0
800.8383408,4004.191704,0,0,0,0,0,0,0,0
104.7375247,1675.800395,0,0,0,0,0,0,0,0
276.6084992,7468.429478,0,5,0,0,0,0,0,0
710.6938208,18478.03934,0,0,0,0,0,0,0,0
978.0485146,3912.194058,0,0,1,0,0,0,0,0
870.7019544,24379.65472,0,0,0,0,0,0,0,0
527.101438,15285.9417,0,0,0,0,0,0,0,0
281.5118871,0,0,0,0,0,0,0,0,0
998.3917078,17971.05074,0,0,1,0,0,0,0,0
176.5628143,176.5628143,0,0,0,0,0,0,0,0
604.8891588,13912.45065,0,0,1,0,0,0,0,0
674.0469714,6740.469714,0,0,0,0,0,0,0,0
242.683569,6067.089225,0,0,1,0,0,0,0,0
382.9491947,11488.47584,0,0,0,0,0,0,0,0
809.2980771,12948.76923,0,0,0,0,0,0,0,0
303.0473788,2121.331652,0,0,0,0,0,0,0,0
543.2108173,12493.8488,0,0,0,0,0,0,0,0
597.5883336,10756.59,0,0,0,0,0,0,0,0
696.7821391,13238.86064,0,0,0,0,0,0,0,0
244.0258922,488.0517844,0,0,0,0,0,0,0,0
646.4714871,14222.37272,0,0,0,0,0,0,0,0
293.8060975,4700.89756,0,0,0,0,0,0,0,0
372.9341899,8577.486368,0,0,0,0,0,0,0,0
902.0298855,0,0,3,1,0,0,0,0,0
354.2044561,2125.226737,0,0,0,0,0,0,0,0
775.3821889,22486.08348,0,0,0,0,0,0,0,0
503.7750617,3022.65037,0,6,0,0,0,0,0,0
896.5596267,17931.19253,0,5,0,0,0,0,0,0
459.066077,8722.255463,0,0,0,0,0,0,0,0
553.2370417,16597.11125,0,0,0,0,0,0,0,0
756.4099142,6051.279314,0,0,0,0,0,0,0,0
813.994494,0,0,2,0,0,0,0,0,0
351.6396167,2813.116934,0,0,0,0,0,0,0,0
977.6154401,14664.2316,0,0,1,0,0,0,0,0
105.0961107,1786.633882,0,0,0,0,0,0,0,0
823.2467911,21404.41657,0,4,0,0,0,0,0,0
741.316441,6671.847969,0,0,0,0,0,0,0,0
268.1435798,1340.717899,0,3,1,0,0,0,0,0
361.0537151,6137.913157,0,0,0,0,0,0,0,0
119.5046667,2868.112001,0,0,0,0,0,0,0,0
810.839516,21081.82742,0,0,0,0,0,0,0,0
451.4402669,12640.32747,0,6,0,0,0,0,0,0
908.6574432,10903.88932,0,0,0,0,0,0,0,0
139.6722792,139.6722792,0,0,0,0,0,0,0,0
938.0126078,20636.27737,0,0,0,0,0,0,0,0
428.8923376,2573.354026,0,0,0,0,0,0,0,0
288.0811877,7490.11088,0,0,1,0,0,0,0,0
251.9298499,4786.667148,0,0,0,0,0,0,0,0
892.8177851,16963.53792,0,0,0,0,0,0,0,0
800.6665908,16813.99841,0,0,0,0,0,0,0,0
838.292564,23472.19179,0,0,0,0,0,0,0,0
622.7356696,3113.678348,0,0,0,0,0,0,0,0
687.9109318,4127.465591,0,0,0,0,0,0,0,0
127.7217685,2043.548296,0,0,0,0,0,0,0,0
865.6801708,10388.16205,0,0,0,0,0,0,0,0
720.7331119,12973.19601,0,0,1,0,0,0,0,0
560.2115584,16246.13519,0,0,0,0,0,0,0,0
183.2905632,5132.13577,0,0,0,0,0,0,0,0
811.0030657,2433.009197,0,0,1,0,0,0,0,0
520.3356669,12488.05601,0,0,0,0,0,0,0,0
342.8436902,1371.374761,0,0,0,0,0,0,0,0
45.18791346,542.2549615,0,0,0,0,0,0,0,0
738.6404865,19204.65265,0,0,0,0,0,0,0,0
67.56275642,1351.255128,0,0,0,0,0,0,0,0
749.5795435,12742.85224,0,0,0,0,0,0,0,0
562.4627422,3374.776453,0,0,0,0,0,0,0,0
203.6676243,611.0028729,0,0,0,0,683,350,3,0
360.6087788,7933.393134,0,0,0,0,0,0,0,0
205.6710742,2262.381816,0,0,0,0,0,0,0,0
124.0152268,3348.411124,0,0,0,0,0,0,0,0
117.4376473,1761.56471,0,1,0,0,0,0,0,0
305.3070698,2747.763628,0,0,0,0,0,0,0,0
867.770247,22562.02642,0,0,0,0,0,0,0,0
306.3084233,5207.243196,0,1,0,0,0,0,0,0
997.9676709,19959.35342,0,0,0,0,0,0,0,0
931.3528386,27009.23232,0,0,0,0,0,0,0,0
184.4056494,4610.141235,0,3,0,0,0,0,0,0
135.247622,2163.961952,0,0,0,0,0,0,0,0
895.2764837,25067.74154,0,0,0,0,0,0,0,0
130.0789403,2341.420925,0,0,0,0,0,0,0,0
58.60374055,1758.112217,0,0,0,0,0,0,0,0
784.1717618,18820.12228,0,0,1,0,0,0,0,0
72.37425328,1157.988052,0,0,1,0,0,0,0,0
157.7085726,3154.171452,0,0,0,0,0,0,0,0
436.1227007,0,0,1,0,0,0,0,0,0
691.4533148,16594.87956,0,1,0,0,0,0,0,0
643.8059098,16738.95365,0,0,0,0,0,0,0,0
928.172268,928.172268,0,2,1,0,0,0,0,0
597.6527374,7769.485586,0,0,0,0,0,0,0,0
352.3536607,9513.548839,0,0,0,0,0,0,0,0
433.3826251,866.7652502,0,0,1,0,0,0,0,0
275.8263571,1654.958143,0,0,0,0,0,0,0,0
504.2910745,5547.20182,0,0,0,0,0,0,0,0
255.1703798,6124.089115,0,0,0,0,0,0,0,0
524.3189344,10486.37869,0,0,0,0,0,0,0,0
582.5897276,4078.128093,0,0,0,0,0,0,0,0
305.6696144,1222.678458,0,0,0,0,0,0,0,0
446.0481516,12935.3964,0,0,0,0,0,0,0,0
643.233659,6432.33659,0,0,0,0,0,0,0,0
914.8322803,8233.490523,0,0,0,0,0,0,0,0
966.2781758,13527.89446,0,2,0,0,0,0,0,0
413.1009762,9501.322453,0,0,0,0,0,0,0,0
674.5997301,18888.79244,0,0,0,0,0,0,0,0
438.5173091,11401.45004,0,0,0,0,0,0,0,0
374.110437,8978.650488,0,5,1,0,0,0,0,0
945.4050346,8508.645311,0,0,0,0,0,0,0,0
949.1916428,3796.766571,0,0,1,0,0,0,0,0
243.6210208,2192.589187,0,0,0,0,0,0,0,0
724.8353648,12322.2012,0,0,0,0,0,0,0,0
823.2534606,2469.760382,0,0,0,0,0,0,0,0
52.16693093,208.6677237,0,0,0,0,0,0,0,0
868.0253192,23436.68362,0,0,0,0,0,0,0,0
381.1614131,10672.51957,0,0,1,0,0,0,0,0
38.56433379,848.4153434,0,0,0,0,0,0,0,0
934.2739783,18685.47957,0,0,0,0,0,0,0,0
709.2491285,4255.494771,0,0,1,0,0,0,0,0
316.2467446,0,0,0,0,0,0,0,0,0
96.80068913,2516.817917,0,0,1,0,0,0,0,0
168.9641886,2365.49864,0,0,0,0,0,0,0,0
849.598364,849.598364,0,0,0,0,0,0,0,0
528.8524671,15336.72155,0,0,1,0,0,0,0,0
265.6333815,1593.800289,0,0,0,0,0,0,0,0
38.81815523,659.9086389,0,0,0,0,0,0,0,0
674.057886,12807.09983,0,0,0,0,0,0,0,0
490.3167687,9806.335374,0,0,0,0,0,0,0,0
389.2799907,3114.239926,0,1,0,0,0,0,0,0
110.1005614,2972.715158,0,0,0,0,0,0,0,0
51.32846452,667.2700388,0,0,0,0,0,0,0,0
116.4625751,1863.401202,0,0,0,0,0,0,0,0
185.1673627,4999.518793,0,0,0,0,0,0,0,0
376.8117807,753.6235614,0,0,0,0,0,0,0,0
268.2511289,2950.762418,0,1,0,0,0,0,0,0
764.0983441,19866.55695,0,0,0,0,0,0,0,0
872.0020436,2616.006131,0,0,0,0,0,0,0,0
528.3836267,7397.370774,0,0,0,0,0,0,0,0
294.7162034,4715.459254,0,0,0,0,0,0,0,0
607.5146221,4252.602355,0,0,0,0,0,0,0,0
12.27570287,306.8925718,0,0,1,0,0,0,0,0
236.1417957,708.4253871,0,1,0,0,0,0,0,0
97.28273716,680.9791601,0,0,0,0,0,0,0,0
112.131824,224.263648,0,0,1,0,0,0,0,0
222.4210717,889.6842868,0,0,0,0,0,0,0,0
715.3745594,4292.247356,0,0,0,0,0,0,0,0
193.2739131,4252.026088,0,6,0,0,0,0,0,0
115.7945154,2431.684823,0,4,0,0,0,0,0,0
442.7451543,0,0,0,0,0,0,0,0,0
62.96519338,1133.373481,0,0,0,0,0,0,0,0
348.6578519,9413.762001,0,0,0,0,0,0,0,0
203.5552844,1628.442275,0,2,0,0,0,0,0,0
465.4841351,11637.10338,0,0,1,0,0,0,0,0
742.8205675,15599.23192,0,0,0,0,0,0,0,0
920.6787237,0,0,0,1,0,0,0,0,0
334.5756553,7695.240072,0,0,0,0,0,0,0,0
779.8859112,15597.71822,0,0,0,0,0,0,0,0
208.1895428,4580.169942,0,2,0,0,0,0,0,0
135.0953012,1621.143614,0,0,0,0,0,0,0,0
641.7236824,18609.98679,0,0,0,0,0,0,0,0
734.4918015,1468.983603,0,0,0,0,0,0,0,0
773.8973174,20895.22757,0,0,0,0,0,0,0,0
994.0607738,15904.97238,0,0,0,0,601,290,3,0
328.9073055,9209.404554,0,0,0,0,0,0,0,0
327.7800332,1311.120133,0,1,0,0,0,0,0,0
40.24518257,120.7355477,0,0,0,0,0,0,0,0
266.89849,533.79698,0,0,0,0,0,0,0,0
357.2723062,714.5446124,0,0,1,0,0,0,0,0
158.4641409,2060.033832,0,0,0,0,0,0,0,0
751.0705198,21781.04507,0,0,0,0,0,0,0,0
734.9744037,7349.744037,0,0,0,0,0,0,0,0
685.2157805,685.2157805,0,0,0,0,0,0,0,0
582.4438585,8154.214019,0,0,0,0,0,0,0,0
338.0616937,338.0616937,0,4,1,0,954,696,6,0
354.2020177,4250.424212,0,0,0,0,0,0,0,0
880.3143529,4401.571765,0,5,0,0,0,0,0,0
473.2755808,7099.133712,0,0,1,0,0,0,0,0
904.7367691,23523.156,0,0,0,0,0,0,0,0
159.8413854,159.8413854,0,2,1,0,0,0,0,0
126.8518887,3298.149106,0,0,0,0,0,0,0,0
101.4919157,1623.870651,0,0,0,0,0,0,0,0
888.4004575,10660.80549,0,0,0,0,0,0,0,0
641.7271777,8984.180488,0,6,0,0,0,0,0,0
513.1296405,4105.037124,0,0,0,0,0,0,0,0
409.9123233,0,0,0,0,0,0,0,0,0
840.0193242,7560.173918,0,0,0,0,604,410,3,0
328.0947104,5577.610077,0,3,0,0,0,0,0,0
189.533276,3411.598968,0,0,0,0,0,0,0,0
771.3216886,7713.216886,0,0,0,0,0,0,0,0
996.5854392,5979.512635,0,0,0,0,0,0,0,0
774.0721122,3870.360561,0,0,0,0,0,0,0,0
427.0121119,12383.35125,0,0,0,0,0,0,0,0
906.9704234,9976.674657,0,0,0,0,0,0,0,0
182.6126988,730.4507952,0,0,0,0,0,0,0,0
86.86921083,347.4768433,0,0,0,0,0,0,0,0
320.0961413,3841.153696,0,0,0,0,0,0,0,0
526.1989489,13154.97372,0,0,1,0,0,0,0,0
760.151433,22044.39156,0,0,0,0,0,0,0,0
653.1844167,18942.34808,0,0,0,0,0,0,0,0
143.8800343,2014.32048,0,1,0,0,889,797,2,0
391.5223193,1174.566958,0,0,0,0,0,0,0,0
613.327805,14719.86732,0,0,1,0,0,0,0,0
943.094139,13203.31795,0,0,0,0,0,0,0,0
616.3784603,5547.406143,0,0,1,0,0,0,0,0
261.0407231,5220.814462,0,0,0,0,0,0,0,0
869.124003,23466.34808,0,0,0,0,0,0,0,0
756.1189178,3024.475671,0,0,0,0,0,0,0,0
827.5996395,20689.99099,0,4,0,0,0,0,0,0
377.9900632,4535.880758,0,0,0,0,0,0,0,0
523.6394888,12043.70824,0,0,0,0,0,0,0,0
301.400302,7836.407852,0,0,0,0,0,0,0,0
905.7103458,17208.49657,0,0,0,0,0,0,0,0
885.4964678,4427.482339,0,0,0,0,0,0,0,0
341.5525558,2732.420446,0,4,1,0,0,0,0,0
251.89418,2770.83598,0,2,1,0,0,0,0,0
944.341145,16998.14061,0,0,0,0,0,0,0,0
196.4638971,196.4638971,0,0,0,0,0,0,0,0
984.7940259,25604.64467,0,0,0,0,0,0,0,0
92.64918696,92.64918696,0,0,0,0,0,0,0,0
853.1448143,6825.158514,0,0,0,0,0,0,0,0
561.3105881,12348.83294,0,0,0,0,0,0,0,0
983.8705044,9838.705044,0,0,0,0,0,0,0,0
201.5703129,4837.68751,0,0,0,0,0,0,0,0
702.6567452,7729.224197,0,0,0,0,0,0,0,0
319.9116166,0,0,0,0,0,0,0,0,0
117.9261843,2122.671317,0,0,0,0,0,0,0,0
718.874477,7907.619247,0,0,0,0,0,0,0,0
33.64824404,605.6683927,0,0,0,0,0,0,0,0
340.9290136,9205.083367,0,0,0,0,0,0,0,0
742.822941,10399.52117,0,0,0,0,0,0,0,0
82.07904675,2134.055216,0,0,0,0,0,0,0,0
800.7608254,16015.21651,0,0,1,0,0,0,0,0
101.2866854,506.433427,0,3,0,0,0,0,0,0
744.7480466,744.7480466,0,0,0,0,0,0,0,0
796.9051854,19922.62964,0,0,0,0,0,0,0,0
141.2746971,4238.240913,0,0,1,0,0,0,0,0
584.9725991,584.9725991,0,0,0,0,867,758,3,0
801.7141991,8017.141991,0,0,1,0,0,0,0,0
